temperature,pressure
397.27,188.242
472.405,278.563
457.719,259.881
278.389,52.8478
492.787,306.11
492.787,306.11
492.787,306.11
442.924,241.957
400.492,192.18
278.999,53.5961
256.824,29.4478
234.646,8.17726
494.138,308.112
485.293,295.809
305.317,82.9767
495.351,309.906
463.677,267.686
463.677,267.686
291.808,67.998
495.351,309.906
246.342,18.4898
449.273,250.05
262.829,35.8485
494.298,308.458
466.524,271.45
429.061,225.864
494.298,308.458
410.137,203.926
495.479,310.176
471.926,278.66
471.926,278.66
484.125,294.634
498.3,314.236
484.125,294.634
458.391,261.774
438.681,237.817
499.091,315.398
393.023,184.568
499.091,315.398
295.89,57.6272
297.713,59.1634
298.245,59.6854
296.747,58.3619
286.959,51.8548
297.713,59.1634
297.718,59.1634
256.756,29.7633
294.202,56.6972
299.322,60.6177
299.833,60.9804
298.987,60.0353
299.833,60.9804
300.93,62.0012
300.93,62.0012
300.944,62.0012
278.66,45.8613
302.094,63.1013
296.396,58.3466
302.117,63.1013
275.085,43.4066
302.115,63.1013
288.816,53.3835
302.722,63.8758
303.407,64.2842
303.278,64.2842
303.278,64.2842
302.1,63.1013
302.594,64.11
259.295,31.7339
303.825,64.2842
304.536,65.5534
302.594,64.11
290.315,55.1477
290.318,55.1477
304.532,65.5534
294.696,58.4866
305.108,66.7909
307.171,68.3594
291.228,56.1362
305.108,66.7909
306.559,67.8958
306.559,67.8958
305.112,66.7909
299.632,62.6026
259.448,32.0913
305.208,66.4669
282.233,49.2647
252.482,26.6376
278.06,46.7682
307.929,69.4127
264.213,36.2571
308.561,69.8956
310.031,71.5146
297.868,62.0684
309.237,71.4465
310.018,71.5146
283.442,51.0627
300.151,64.8225
316.326,78.6346
303.241,66.7644
310.867,73.1384
279.34,48.4977
304.529,68.2884
311.514,73.2082
313.072,74.9657
304.123,66.7644
308.649,71.0869
310.021,71.5146
313.943,76.2152
296.198,62.1523
314.773,76.7771
286.573,55.1726
309.518,74.7371
314.677,76.7771
286.573,55.1726
292.55,60.0819
316.357,78.6346
316.326,78.6346
308.594,73.0887
316.367,78.6346
317.283,79.9286
318.054,80.5359
271.157,43.1392
308.593,73.0887
315.409,78.4889
266.323,38.8596
307.055,72.2753
319.791,82.4845
282.77,52.9345
261.532,35.0501
321.607,84.4906
318.785,82.2592
311.511,76.4116
289.138,58.2561
313.014,78.1237
309.142,75.4014
320.764,83.8275
318.785,82.2592
323.078,84.4906
323.492,86.5701
283.478,53.7814
323.492,86.5701
296.542,64.8491
318.705,81.6324
314.566,79.8884
328.583,92.6086
322.389,86.2805
324.528,88.0081
325.441,88.7407
272.595,44.8302
291.725,61.333
291.592,60.2912
291.725,61.333
313.561,80.5043
327.471,91.0208
316.177,81.7204
327.471,91.0208
327.471,91.0208
327.471,91.0208
298.747,67.3138
312.11,78.7307
327.471,91.0208
322.66,87.6697
326.261,90.6853
285.703,56.3588
326.819,90.6853
328.948,92.6086
330.736,95.1065
326.27,90.6853
300.056,68.6058
308.209,76.3289
325.062,89.8873
328.315,93.0702
332.975,97.7523
321.342,87.7574
332.667,98.2598
315.131,82.3651
268.428,41.5914
326.534,92.2279
315.854,82.3651
316.767,84.3198
310.314,76.3289
334.062,98.6756
328.578,94.6981
336.452,101.537
335.313,100.554
336.452,101.537
328.578,94.6981
335.699,100.554
263.72,37.5962
337.746,103.515
311.039,79.7575
337.746,103.515
312.522,81.5882
318.431,86.371
338.942,104.563
320.166,88.5172
275.377,47.803
327.1,94.7811
259.527,34.0245
320.166,88.5172
340.288,106.634
341.543,107.752
339.889,107.143
282.597,54.5073
344.255,111.103
335.226,102.898
331.284,100.018
270.079,43.534
347.087,114.608
270.081,43.534
307.135,77.5704
345.696,113.333
270.505,44.0092
347.087,114.608
307.453,77.5704
323.814,93.0809
337.618,105.884
276.75,49.7079
347.087,114.608
340.098,108.985
325.727,95.4879
317.248,87.5055
345.209,113.763
350.038,118.261
348.572,116.899
325.727,95.4879
333.491,102.788
353.117,122.054
335.778,105.647
348.031,117.259
353.117,122.054
256.325,31.2615
348.031,117.259
342.675,112.192
328.569,97.9673
356.322,125.98
356.322,125.98
311.292,82.7484
356.794,125.98
345.343,115.495
311.32,82.7484
359.661,130.036
322.419,93.9236
359.661,130.036
359.661,130.036
278.447,51.612
220.256,2.72663
225.984,6.59728
241.037,16.925
247.293,22.9512
425.74,225.273
458.816,265.668
506.941,328.216
507.176,328.597
485.952,300.397
485.931,300.397
355.831,144.507
507.078,328.486
489.103,304.645
490.527,306.56
288.907,69.0583
507.406,329.158
504.84,325.49
404.014,199.661
507.097,328.64
474.295,285.637
507.097,328.64
407.233,203.42
507.249,328.931
480.511,293.822
506.77,328.24
505.773,326.911
506.883,328.435
413.663,210.986
497.101,315.496
507.09,328.803
484.069,298.552
269.645,46.9274
423.172,222.338
504.441,325.306
464.471,273.514
429.32,229.793
507.734,329.897
489.869,306.354
505.011,326.162
429.32,229.793
390.206,183.341
435.229,237.057
435.229,237.057
507.541,329.649
505.744,327.302
228.47,1.82304
502.127,322.548
507.188,329.224
475.119,287.524
475.119,287.524
406.969,202.984
496.645,315.746
508.163,331.02
497.359,316.779
508.171,330.976
506.783,329.056
508.253,331.216
497.359,316.779
507.949,330.735
484.212,299.961
498.659,318.709
508.248,331.37
508.731,332.248
508.882,332.612
487.557,304.799
419.323,218.073
462.761,272.865
508.071,331.587
423.709,223.646
595.993,601.91
592.164,589.288
593.804,594.683
591.079,585.744
592.612,597.889
592.193,596.653
594.147,600.041
591.728,595.013
592.754,596.626
592.758,595.642
592.289,594.125
591.917,593.752
590.648,591.231
591.136,592.173
590.612,590.648
590.395,587.969
587.105,573.222
589.713,587.976
589.575,587.34
589.205,585.758
588.989,585.282
589.002,585.446
588.433,583.334
588.148,580.781
587.764,579.474
587.346,578.012
587.059,577.104
588.123,582.328
587.5,580.139
586.961,575.857
586.166,574.219
586.602,576.73
587.849,581.32
586.009,573.872
586.009,573.872
586.42,573.176
586.535,576.727
587.073,578.603
586.957,576.239
587.015,578.392
586.608,576.96
586.952,578.171
586.747,577.452
586.261,575.62
586.365,576.052
586.685,577.232
586.304,575.222
586.3,575.617
586.363,576.006
586.792,577.595
586.967,576.005
586.931,576.418
586.733,577.384
586.429,576.263
586.944,576.334
586.691,577.235
586.561,576.786
586.535,576.365
586.56,576.78
586.528,576.664
586.628,577.011
586.534,576.685
586.561,576.779
586.53,576.669
586.572,576.659
586.59,576.874
586.744,576.739
586.555,576.758
586.552,576.73
586.569,576.758
586.666,576.754
586.571,576.81
586.569,576.799
586.561,576.78
596.629,605.378
597.812,608.25
593.199,599.861
593.565,600.98
591.674,594.735
592.811,598.746
593.799,601.856
592.145,596.476
593.91,602.269
592.183,596.645
592.876,599.15
592.098,596.38
594.535,603.932
593.882,602.44
593.978,602.794
592.523,597.962
596.457,607.649
594.5,604.415
594.934,605.337
595.024,605.635
592.781,598.906
593.149,600.219
596.633,608.087
594.719,605.155
594.416,604.332
592.844,599.125
593.916,602.849
594.447,604.419
594.792,605.359
594.462,604.448
594.802,605.365
594.793,605.321
595.228,606.141
595.762,607.015
596.468,607.449
593.022,599.731
594.615,604.638
592.518,597.953
596.371,607.128
594.889,604.888
593.197,600.286
593.426,601.031
592.709,598.604
594.753,604.407
593.148,600.038
593.148,600.038
593.533,601.1
594.6,602.947
593.477,600.576
594.996,602.696
592.62,598.051
584.173,559.163
504.448,368.43
541.752,422.202
540.311,421.483
542.138,423.682
530.993,410.691
549.421,446.138
547.387,439.303
591.056,585.309
552.096,454.95
558.558,475.984
563.179,488.825
561.817,486.893
570.607,514.978
567.992,508.527
567.538,506.771
576.029,534.441
576.633,538.016
572.106,522.956
575.835,536.252
575.832,536.316
580.535,551.551
577.115,540.689
586.029,569.094
577.946,543.96
580.124,551.704
590.121,581.781
579.835,550.819
580.673,553.91
582.899,561.777
584.076,566.242
588.915,580.309
584.241,566.178
588.915,580.309
585.799,572.663
586.89,576.465
587.088,577.093
586.335,574.658
586.239,574.33
586.494,575.351
588.156,581.307
589.834,586.882
589.699,587.092
589.064,584.817
590.565,589.627
589.876,587.817
589.743,587.363
589.625,586.95
591.078,592.174
590.614,590.639
590.65,590.885
591.108,592.501
593.399,598.692
590.883,591.708
591.105,592.545
592.699,597.644
592.601,597.568
591.409,593.713
591.86,595.296
230.813,3.23544
509.936,335.309
504.115,328.165
509.955,335.814
504.115,328.165
504.115,328.165
511.01,337.793
511.449,338.924
511.437,338.949
497.088,321.011
512.406,341.421
511.741,341.425
508.082,336.58
514.775,347.259
482.94,305.775
515.628,349.658
516.345,351.303
512.444,346.534
516.54,353.116
516.545,353.116
456.642,273.465
488.913,317.137
516.54,353.116
417.223,221.589
521.558,364.952
522.338,367.126
522.555,367.79
522.513,367.792
522.535,367.572
520.108,365.001
520.108,365.001
525.55,375.745
484.667,321.616
529.782,387.868
531.638,392.798
533.189,397.394
525.768,388.227
537.096,408.717
248.943,20.7474
220.528,1.36618
246.113,17.7193
258.041,29.7322
315.3,95.5594
252.566,24.5423
238.878,10.5081
272.174,46.4897
257.7,30.3479
245.99,17.4225
288.314,65.8314
321.26,103.077
234.532,5.7698
345.522,130.813
258.279,31.4752
275.626,51.3532
307.029,87.5736
348.112,133.977
419.721,215.592
419.721,215.592
310.653,92.1918
350.732,137.16
487.882,299.893
499.804,316.565
426.072,223.277
489.562,302.27
444.957,245.648
479.232,288.505
466.926,272.852
501.024,318.313
426.072,223.277
429.235,227.106
429.235,227.106
358.733,146.765
483.519,294.401
469.615,276.388
491.116,304.482
501.544,319.072
408.492,203.039
469.615,276.388
493.858,308.415
472.216,279.823
498.631,315.01
411.6,206.735
340.528,125.468
435.535,234.745
364.157,153.18
501.08,318.444
386.568,178.252
341.937,128.363
474.721,283.145
281.725,59.9484
495.058,310.147
487.313,299.663
258.743,33.3464
495.058,310.147
252.558,25.312
259.408,33.8311
460.007,264.597
395.487,188.732
490.609,304.267
465.663,271.81
503.173,321.543
346.866,134.171
324.873,109.649
304.506,86.7003
483.668,295.123
493.426,308.222
503.464,321.739
427.254,225.398
375.209,166.046
471.027,278.723
494.666,309.967
499.62,316.789
451.081,253.754
503.536,322.238
230.597,2.20617
404.557,199.335
454.061,257.517
433.556,232.972
502.644,321.05
500.293,317.774
504.268,323.316
476.033,285.25
496.833,313.023
383.717,175.832
457.046,261.252
489.135,302.543
459.983,264.948
490.714,304.702
232.054,2.49724
490.714,304.702
504.523,323.813
504.851,324.274
504.523,323.813
443.021,244.428
362.174,151.82
484.748,296.821
504.193,323.41
494.757,310.272
247.444,20.6701
486.629,299.357
449.266,252.08
471.081,279.144
367.487,157.863
319.406,104.423
240.474,12.2293
488.387,301.741
473.646,282.479
370.192,160.932
488.387,301.741
501.316,319.379
398.455,192.727
505.518,325.366
497.857,314.598
505.518,325.366
236.371,6.65799
321.406,106.71
455.398,259.675
501.835,320.121
375.706,167.181
235.011,4.84253
458.4,263.427
404.571,199.766
491.537,306.042
247.423,21.5224
498.71,315.799
502.304,320.794
325.511,111.353
411.223,206.987
355.583,144.272
461.346,267.132
247.698,22.6161
436.07,236.434
461.346,267.132
492.934,307.961
494.219,309.734
500.185,317.882
247.818,22.9175
505.742,325.731
500.819,318.783
484.828,297.26
500.819,318.783
467.032,274.35
500.819,318.783
336.314,123.496
505.871,325.921
420.389,218.152
334.109,120.995
393.158,186.997
469.752,277.838
488.452,302.138
488.452,302.138
423.626,221.955
490.079,304.34
368.236,159.032
474.902,284.501
502.38,321.015
343.318,131.247
491.585,306.386
491.585,306.386
502.803,321.625
458.098,263.399
502.803,321.625
503.186,322.178
504.749,324.367
430.143,229.668
495.422,311.636
492.974,308.281
376.636,168.473
505.729,325.791
495.422,311.636
495.422,311.636
505.274,325.16
485.763,298.824
501.711,320.209
439.941,241.419
382.449,175.028
411.952,208.6
504.393,323.942
497.467,314.456
506.35,326.722
505.552,325.588
505.552,325.588
388.43,181.797
504.627,324.287
490.791,305.585
452.735,257.096
329.466,115.861
499.268,316.814
492.227,307.531
505.034,324.896
505.785,325.956
503.428,322.664
394.571,188.785
434.966,235.757
369.243,160.205
502.227,321.112
338.549,125.902
434.966,235.757
504.595,324.368
438.259,239.731
502.683,321.763
488.949,303.452
441.532,243.705
505.907,326.253
444.776,247.669
410.537,207.158
410.537,207.158
286.588,67.7639
506.016,326.433
503.474,322.906
490.496,305.537
503.474,322.906
503.474,322.906
500.172,318.462
493.252,309.269
454.242,259.395
494.471,310.93
454.242,259.395
494.471,310.93
479.736,291.636
506.748,327.594
505.722,326.093
501.404,320.191
501.941,320.952
423.881,222.656
504.678,324.673
427.071,226.611
504.919,325.037
504.919,325.037
502.431,321.653
506.882,327.885
465.895,274.157
487.392,301.807
503.284,322.877
498.425,316.362
498.425,316.362
498.425,316.362
364.383,154.574
399.477,194.475
471.154,280.945
499.938,318.461
272.979,52.0914
473.62,284.153
507.028,328.235
473.62,284.153
367.209,157.735
491.907,307.882
507.036,328.261
475.971,287.225
506.02,326.761
478.203,290.154
449.822,254.344
501.771,321.046
412.505,209.596
505.112,325.584
502.28,321.769
506.294,327.214
505.338,325.93
496.484,314.119
378.932,170.918
507.054,328.363
219.184,1.29815
220.582,2.24492
219.659,1.29879
222.204,2.02225
222.692,3.86386
234.944,13.1037
234.944,13.1037
226.077,6.3426
314.278,86.3445
266.713,40.6333
316.216,88.1714
326.094,98.3821
325.766,98.3821
296.207,68.9095
307.233,79.6997
343.109,114.663
297.22,70.0323
295.221,67.79
353.927,125.941
366.738,138.573
361.302,132.46
320.678,93.8537
363.131,134.237
298.289,71.1669
280.82,54.0497
330.031,103.011
356.98,129.62
290.682,63.8162
366.738,138.573
366.738,138.573
228.162,6.64724
334.061,105.742
282.062,55.2779
366.738,138.573
351.161,124.359
291.526,64.729
368.425,141.03
332.065,105.419
370.479,143.066
370.479,143.066
298.243,71.1669
360.131,133.417
367.302,140.644
360.131,133.417
267.736,41.4215
319.016,91.9137
374.358,147.732
356.926,131.337
354.003,127.789
374.358,147.732
302.601,76.0482
345.857,119.936
323.353,97.9318
292.444,65.6815
301.471,74.7585
354.003,127.789
386.792,162.891
382.517,157.634
359.927,135.011
284.683,58.0573
382.517,157.634
282.708,55.9254
248.471,23.0427
363.008,138.811
237.324,13.7716
351.057,126.274
293.274,66.6763
356.531,133.045
329.71,104.634
293.094,65.6815
353.759,129.606
391.193,168.354
263.601,37.1793
251.253,25.5598
390.505,169.379
258.515,32.3854
320.06,95.0398
386.392,164.174
372.7,150.944
396.7,174.021
395.71,174.021
392.787,170.938
232.589,9.41728
347.939,124.768
320.06,95.0398
276.976,50.3502
400.336,179.887
400.336,179.887
298.068,72.3073
294.181,67.7139
405.055,185.94
394.697,174.737
335.771,112.088
384.719,163.934
350.459,127.916
232.582,9.29016
398.961,180.229
405.055,185.94
304.98,78.7902
406.788,188.383
398.961,180.229
300.201,74.8985
411.212,194.487
406.397,188.383
343.095,118.768
411.072,194.487
403.282,185.84
353.049,131.164
409.854,192.162
409.854,192.162
414.714,198.523
411.072,194.487
300.208,74.8985
396.393,178.955
414.714,198.523
419.615,204.988
342.397,120.356
270.582,43.9997
414.714,198.523
335.771,112.088
312.902,88.4329
403.282,185.84
414.714,198.523
419.615,204.988
396.393,178.955
312.902,88.4329
301.323,76.2746
386.576,168.655
420.521,206.958
424.531,211.518
299.117,73.5766
361.227,141.491
347.155,126.323
255.327,28.9634
404.402,189.381
381.121,164.191
397.527,182.77
349.64,129.436
349.64,129.436
434.311,224.596
434.311,224.596
367.021,148.815
439.192,231.871
412.491,199.941
352.198,132.633
367.021,148.815
434.613,225.745
320.898,98.3356
384.465,168.463
425.226,214.731
384.465,168.463
354.826,135.911
260.094,33.5408
370.016,152.593
439.192,231.871
314.389,90.273
337.11,113.646
439.192,231.871
370.016,152.593
433.84,226.12
438.042,231.668
429.561,220.466
280.826,54.7528
439.192,231.871
443.833,237.391
448.428,243.573
293.497,68.5306
354.826,135.911
347.155,126.323
260.269,33.6849
232.524,8.36545
448.428,243.573
391.287,177.158
302.522,77.7043
452.875,249.558
424.559,215.682
448.036,243.692
281.481,55.4778
452.875,249.558
246.471,20.1664
442.155,237.095
282.07,56.2247
452.875,249.558
428.516,220.838
360.292,142.701
442.155,237.095
366.022,149.785
461.237,260.841
436.263,230.936
465.113,266.107
401.759,190.41
465.113,266.107
465.113,266.107
423.624,216.327
405.283,194.842
465.113,266.107
368.977,153.43
465.113,266.107
408.812,199.268
351.79,134.301
427.286,221.001
308.989,85.6942
392.434,180.535
468.764,271.111
371.986,157.137
447.328,245.389
472.182,275.846
430.906,225.617
475.361,280.311
412.337,203.678
415.851,208.064
354.462,137.589
244.172,17.5159
475.361,280.311
378.143,164.716
460.935,262.112
475.361,280.311
357.196,140.955
478.301,284.508
478.301,284.508
478.301,284.508
357.196,140.955
268.004,41.4861
359.99,144.392
437.995,234.646
476.719,282.855
402.493,192.936
457.558,258.822
483.476,292.09
483.476,292.09
457.558,258.822
485.728,295.464
301.216,77.917
241.701,14.642
365.735,151.452
316.913,95.4008
487.771,298.549
409.217,201.222
489.619,301.35
478.608,286.457
412.567,205.357
318.702,97.5973
489.619,301.35
344.394,127.245
234.677,8.54258
388.028,176.39
454.616,255.899
419.225,213.595
439.676,237.789
419.225,213.595
269.684,43.323
489.954,302.196
489.954,302.196
419.225,213.595
472.405,278.626
492.787,306.161
475.011,282.149
442.924,241.888
236.892,9.95364
290.795,66.7229
422.526,217.692
491.547,304.549
380.73,169.761
422.526,217.692
485.293,295.896
487.211,298.617
380.73,169.761
487.211,298.617
279.64,54.3915
380.73,169.761
463.677,267.663
252.494,24.8426
495.351,310.036
425.805,221.767
383.791,173.469
425.805,221.767
383.791,173.469
252.514,24.7855
406.937,200.046
406.928,200.046
326.566,107.339
239.169,11.7249
249.047,21.2064
496.441,311.668
496.441,311.668
432.293,229.841
482.046,291.757
495.479,310.324
469.275,275.055
410.137,203.958
469.275,275.055
497.42,313.117
497.42,313.117
496.546,311.872
294.002,70.7794
498.3,314.403
294.008,70.7794
455.411,257.862
271.265,45.2802
295.203,72.2932
311.681,90.9836
486.07,297.347
497.509,313.259
272.976,43.4498
283.659,50.6341
261.889,35.854
286.477,52.4491
287.225,52.9436
259.293,33.4786
287.183,52.9436
274.302,43.9353
286.796,52.6906
290.431,54.4997
285.16,51.6074
287.254,52.9436
287.183,52.9436
283.857,50.4499
249.795,24.95
288.142,53.4197
289.959,54.3213
286.044,51.9162
287.475,52.3162
278.653,46.6691
288.171,53.4197
278.653,46.6691
286.421,51.5888
289.426,53.8249
273.438,41.6869
289.839,54.0487
290.431,54.4997
290.431,54.4997
288.721,53.1576
